x,alpha,beta,y
1.27843574,2.239774781,2.036586664,0.130635746
1.330575361,2.825982757,1.62408733,0.110042369
1.924916647,1.940163061,1.684584256,0.21988032
1.970835866,1.695886965,1.06947694,0.249592157
2.606902402,1.357511661,2.389119279,0.162866229
1.331483197,2.568272317,1.880662385,0.109153279
1.708407524,1.157496316,2.941743625,0.187605428
1.371251289,2.016343189,2.299896274,0.140622725
1.253042487,1.90606095,2.850825351,0.11134238
1.14176116,1.915701668,1.298297786,0.293808375
1.173114743,1.981389121,1.070453035,0.344261211
2.765899172,2.798304392,1.968889553,0.137200371
2.245057836,1.826132233,2.643302582,0.150636355
1.785704575,2.678429335,2.763372137,0.060008951
1.912085104,2.866137158,2.50605406,0.063308451
1.028464361,1.041653714,2.790955149,0.243211894
1.454176033,2.714565252,1.057058959,0.264269456
2.779010346,1.986173319,1.766647543,0.184594444
2.059438899,2.749603302,1.093873598,0.261759512
1.75577749,2.816015009,1.477315808,0.166071162
2.942353614,1.361634446,1.561116289,0.137452656
2.457399829,1.734333625,2.568515205,0.158126686
1.695961398,1.017372644,2.269620127,0.209687446
2.741879021,2.06376848,2.567494475,0.139568223
2.183316812,2.05219128,2.004004645,0.179534361
1.618236055,1.048096442,2.432310135,0.212705507
1.76744854,2.640598637,1.353314213,0.210377819
1.327505018,2.524672997,1.84549277,0.118061967
2.125352727,1.512894544,1.128105362,0.210253625
1.808414708,2.74613653,1.385076827,0.194413873
1.935436928,1.93166298,2.981755328,0.120405921
2.901149452,2.155701135,2.385400455,0.144747639
1.811063923,1.717830944,1.859631477,0.218428927
2.794945911,2.289880302,1.213891777,0.208314193
2.883360255,2.314446799,1.312731518,0.202459467
1.764309222,2.212832481,2.382372514,0.125317674
1.049537338,2.890045871,2.849498566,0.020295872
1.679354018,2.997183269,2.96449122,0.030846363
1.672496935,1.807758294,2.468107102,0.160964656
2.469258049,1.532174449,2.832796425,0.154602825
2.077041068,2.716046771,1.783103982,0.145291109
1.069276687,1.479471621,2.213642201,0.22196482
1.63147843,2.15387534,1.505820744,0.229291412
2.948511958,2.229280394,2.974023333,0.11024426
2.288222779,1.657012781,2.585789208,0.163450528
2.762392943,2.782295247,2.941139492,0.071958881
1.745946101,2.495763966,1.304164273,0.234651758
1.625919196,1.475417211,1.070230578,0.281708182
1.102011448,2.318616449,2.516053085,0.073187776
2.646435359,2.478679662,2.388492899,0.122846524
1.519340877,1.508704338,2.758451835,0.17404824
2.635328801,2.208433108,2.099755042,0.161394622
1.139690152,2.431725209,2.402916058,0.070174508
1.960143497,1.381269964,2.007005872,0.209292942
1.776938451,2.037465154,2.537189559,0.13302587
1.641584153,2.16918238,1.14295747,0.293161174
1.052079719,1.186552393,2.146005609,0.271045556
2.789538661,1.010611727,2.395925853,0.131282114
2.82779215,1.116693136,2.341007488,0.13810701
1.556826261,1.92420424,2.137642217,0.173625448
2.820373793,2.260144159,2.170168263,0.1533727
1.193322184,1.393048281,2.063004898,0.246941317
1.38214416,1.624932941,1.846108126,0.238482691
2.798977759,1.582177224,2.437250268,0.158180021
2.922965256,2.839612883,1.204140569,0.21608149
2.226277582,1.067701569,1.264466506,0.14637682
2.185400535,1.046946312,1.906121248,0.172071891
1.935831106,1.893618496,1.859244029,0.205143238
1.009329994,1.410791627,1.092863026,0.396605288
2.561714927,1.534574683,1.498539204,0.181161483
1.021886659,2.828666929,2.223638418,0.039897053
2.54313531,2.355408429,1.15848176,0.231109771
2.58046239,2.020606278,1.056345207,0.202923469
1.351904499,1.302112013,1.422083264,0.298336435
1.094249903,2.763544913,1.170212631,0.183235834
2.690298479,2.880397459,1.571727055,0.175724646
2.130040112,2.021395203,2.186823734,0.166535193
1.569287901,1.590233052,2.672574412,0.170214726
1.302115559,1.177055576,1.591256337,0.289407993
1.243554145,1.875546697,2.274750666,0.157268587
1.547783019,1.10447203,1.510543602,0.250868826
1.623373269,2.199351566,2.346056266,0.12456528
2.734440598,1.096601679,2.024594875,0.138273395
2.964747385,2.617351657,2.286788305,0.125657499
1.149062302,1.29807025,1.918896464,0.273741838
1.80773127,1.894396857,2.595856276,0.144717702
2.254259179,1.469150531,1.917863288,0.196059948
1.453433514,2.04013352,1.401156795,0.258207914
2.241646644,1.706695643,1.170569149,0.2189422
2.044521602,1.719640222,2.876689793,0.146381199
2.037796603,1.71625836,1.528978256,0.232396298
1.443890814,2.196972376,1.288018801,0.263767643
2.711177065,1.790016335,1.491141987,0.187958424
1.933184185,2.582490759,2.459728979,0.089679496
1.209327562,2.127810565,1.089426253,0.320741262
2.236416123,2.431830061,1.678504795,0.186878609
1.872860777,1.627613966,1.815907758,0.223179054
2.403115512,1.012250577,1.188131087,0.113108783
2.521187599,2.39963168,2.5691224,0.114419211
1.507114861,2.612779756,2.956042152,0.047491842
2.07197824,2.686936923,2.728937194,0.07049446
1.764933637,2.908498174,1.218196746,0.2124593
2.726954378,1.328022888,2.176179929,0.158154692
2.813123105,2.840727881,1.226310943,0.218505571
2.42030192,1.814149281,2.045745184,0.183600745
2.885799649,2.007353519,1.42004325,0.187931851
2.253208871,1.414230518,2.545948988,0.173819978
2.22350291,2.993883806,2.802445511,0.051158832
1.540902972,1.711977684,2.530000332,0.165786643
2.789299397,2.309588295,2.134880867,0.153392133
1.041815434,1.847264126,2.611937405,0.124817455
2.204567564,1.341726473,1.052665442,0.168852503
2.969904286,2.761396712,1.903797417,0.148798901
1.584042917,2.961174894,2.537561823,0.043403623
1.015647711,2.673968544,2.892857118,0.027883027
2.227110784,2.507885315,2.213730958,0.124695592
2.289730357,2.817504572,1.950424396,0.124681897
1.526446806,1.801527892,1.363196001,0.281315382
1.690367756,1.375164222,2.88449328,0.177623783
1.734901778,2.760727784,1.8622755,0.115074938
2.337633086,2.918225012,2.633727947,0.06695279
2.768911888,2.374255593,2.11702624,0.151184882
2.945031797,1.585796467,1.00164227,0.111271741
2.107311583,2.437334145,1.590701308,0.196655368
2.900692517,1.112173757,1.080284083,0.074524913
2.482587574,2.064096881,2.850842431,0.123190213
1.142824632,1.599390354,1.865594776,0.242382525
1.122506143,2.262399545,2.288740878,0.095384035
1.539228364,1.022314068,1.036616864,0.223236425
1.810589911,1.882460424,2.247258477,0.171883752
2.335746435,1.449823226,1.155588598,0.177656722
2.632646261,2.665265497,1.434847654,0.203403208
1.996260067,1.254925777,2.945112071,0.172436897
2.638883734,1.394484419,1.250471443,0.146613109
2.185440485,2.568803835,2.401287637,0.10350971
2.336077336,2.533612108,2.091980728,0.136131479
1.139522666,1.913805886,2.209505273,0.152652883
1.313121388,2.086820072,2.482244131,0.114257355
2.325656279,1.32641703,1.496514808,0.182495503
2.821802146,1.534316827,2.151898166,0.163023618
1.660952996,1.757177973,1.774665156,0.22830522
2.785893256,2.317457433,1.721158549,0.184167317
2.343399806,2.755742202,2.731518143,0.073404597
1.394266813,2.555779249,1.048236863,0.284200159
2.357247749,2.934056033,1.794540148,0.13479898
2.033846531,1.552975241,2.589497034,0.173272403
2.670820488,1.083829308,1.049502205,0.084413556
1.682951873,2.106935325,2.100125687,0.159246552
1.52443829,1.981749658,1.567161178,0.236565129
2.705280831,2.764788107,2.118011948,0.124527194
2.422123874,1.573764719,1.446255115,0.195487198
1.385922591,2.888400574,1.277404118,0.170593731
2.209344529,1.958444538,2.331178408,0.160646134
1.741581413,2.436549247,1.380912702,0.225003181
1.346603212,2.591211587,1.862848191,0.109460512
1.880934236,2.234089011,1.287614632,0.256219136
1.7504881,1.907749441,1.894939707,0.202152887
1.890488031,1.935301795,2.316907007,0.161954461
2.6381062,2.34959112,1.052553215,0.222650469
1.020533035,1.319259998,2.23553123,0.246570038
1.730862,1.553503373,1.572493285,0.250887886
2.295715127,2.530976898,2.994005636,0.076027561
2.478229944,1.308152419,2.502855761,0.165113245
1.700273436,1.729889889,1.66081157,0.24057951
1.959207391,2.468870778,1.197391216,0.257652429
2.27205103,1.621686579,1.496534928,0.211796472
2.593794934,2.57687307,2.421866918,0.112191354
1.462210377,1.423481032,1.641196251,0.268609816
2.544055302,2.283528399,2.538224811,0.125531734
2.079541641,1.134474537,1.818118716,0.190161424
1.489427087,2.008541221,1.348236408,0.270709328
1.133548156,1.876373604,2.533638973,0.130717081
1.109073212,2.286473212,1.2633317,0.240435119
2.823159731,2.407665258,2.780496822,0.106627089
2.348515665,2.842400039,1.65422662,0.160398236
2.863717822,2.152341245,1.484185201,0.194244815
1.31753003,2.543933089,1.740413745,0.127841487
2.782485305,2.259484108,1.451344448,0.201845159
2.523109137,1.196025709,2.758367987,0.155266875
1.43978391,2.124684655,2.283911438,0.1309657
2.385408835,1.099704071,2.773395131,0.157953426
2.869465898,2.406332029,2.38924096,0.130627653
2.338330452,1.697145654,1.726457754,0.203397831
2.437264835,1.54314102,2.917110973,0.151773965
2.036524219,2.232431683,1.29702953,0.24930275
2.694474133,1.409695374,2.247563039,0.16296365
2.01083339,2.402982497,1.697865307,0.183570238
2.521179464,2.331264938,2.805120641,0.105873564
1.648042593,1.476139091,2.565190593,0.1875374
1.816219115,1.722070786,1.662674792,0.235514537
1.301048632,2.541149677,1.803873345,0.118978354
1.588034441,2.2970603,1.188054501,0.276641713
2.870391747,2.984163635,1.924553456,0.131131144
2.265143355,1.084339044,1.153310009,0.134433605
2.500306379,2.572426554,2.56267669,0.101029889
2.929055117,2.16648165,2.310539856,0.148449006
1.469492391,1.432988292,2.580790197,0.193930416
1.777233545,2.798585382,2.489778327,0.064063072
2.330351763,1.905545852,2.294258831,0.166126072
1.216878576,1.147533679,1.480657787,0.308864096
1.967853853,1.743694567,1.401830471,0.245766815
1.098246962,1.905062695,2.197599299,0.152935528
2.121608863,2.130960693,1.484930268,0.227331414
2.208833366,2.861988357,1.079922538,0.256793703
1.84564358,2.827063892,1.369183207,0.190858226
1.597680264,1.025492169,1.288872842,0.229076065
1.675297634,2.400877339,2.401839965,0.100677657
1.239001779,1.815619564,2.62728534,0.137510527
1.406232618,2.821409506,1.896461872,0.085347084
1.167406451,1.168500597,1.625708897,0.305990168
1.338065151,1.528468189,2.881176342,0.163888574
2.157033886,2.757307205,1.530873569,0.180234318
1.306869517,1.94056202,2.287527067,0.149365486
2.516461963,2.800580231,2.495367613,0.088484934
2.450791807,1.487744356,1.796462783,0.186858575
2.328979441,2.614062557,1.199817022,0.241531348
1.979853042,2.136809478,1.455765622,0.234642395
2.977653408,2.798907915,2.081126996,0.130671592
1.983048175,2.806848319,2.065426414,0.102134671
1.069751614,2.994444874,2.801596801,0.017948821
1.256255182,2.496858098,2.107210174,0.090878649
1.010853381,2.959310685,1.2330379,0.125618682
2.368387591,2.563199536,1.404069484,0.214601208
2.418219404,2.433010559,1.039575432,0.248108483
2.237243199,2.814978674,2.823101041,0.061926762
1.194504819,2.957841977,1.713541661,0.074518629
1.226854495,1.866740702,1.896813739,0.199053106
2.489971439,1.869006819,2.973601257,0.131113395
2.334110932,1.897674387,1.623080424,0.210881269
1.38652089,2.281352398,2.429929967,0.098226415
2.987820295,1.974740395,2.079610518,0.164438464
2.809788714,1.764438885,1.485800849,0.179203578
1.808501032,1.446699578,2.087654179,0.213297494
1.157941953,1.968344561,1.6191259,0.221214356
2.207467701,2.052148642,2.918812743,0.117152433
2.81798905,2.070736506,1.316177022,0.195513563
1.423105018,2.923037594,2.031930773,0.066036533
1.259489427,2.64084725,1.549000029,0.13825128
2.011401299,2.155805065,1.831071074,0.188571926
2.675321102,2.124090293,2.439009387,0.143440888
2.452483183,2.242958474,2.911073924,0.105936861
2.61807604,1.18181903,1.787485543,0.150140461
2.967611314,2.261277118,2.64212883,0.124978616
2.456290753,2.65888066,1.343253293,0.217639563
1.531425046,1.281803217,2.956118312,0.185934929
1.490118806,1.828657381,1.128380195,0.317168477
2.536963432,2.965277045,1.591056597,0.164751114
1.377338618,2.670218567,2.077134108,0.082780636
1.962840957,2.796542955,2.992644521,0.04862762
2.956420282,2.997937642,2.648573051,0.077165118
1.637773889,2.070123204,2.165688834,0.155800595
2.714657125,2.434109413,1.820654636,0.172600773
1.433304171,2.019500617,1.108123888,0.319130713
2.30445815,2.773884502,2.579867581,0.079171325
1.592868164,2.8359862,1.156870692,0.227037195
1.027051306,1.598134964,2.546404038,0.170624241
2.432503646,1.534580661,1.20064139,0.180424379
2.01580789,1.373745192,2.038885524,0.204396368
2.627450419,2.273583822,2.808524943,0.111738529
2.332277472,2.732021112,1.467167618,0.195786416
2.417543366,1.478587484,2.642625951,0.164005421
1.011992688,1.145101974,2.420721945,0.256374695
2.03538849,1.233919233,2.643262655,0.18109856
2.281315897,1.076312629,2.530623833,0.165557687
1.504054505,1.901927554,1.506592832,0.253753917
2.350911107,2.261362059,1.186884026,0.241380367
2.226424341,1.666357739,2.408617372,0.17317497
1.629406083,2.186427459,1.243849233,0.273226721
1.930854709,1.777123913,2.969982025,0.13589211
2.131546303,1.072808806,1.264899218,0.158130592
1.673552175,1.281378621,1.43338755,0.251785715
2.011321676,2.186106048,1.35574829,0.244265599
1.220285367,1.001579762,1.558309321,0.293416898
2.321825002,1.312397013,1.584196432,0.183399817
2.402595679,1.724643576,2.959816637,0.141199596
1.708441381,2.591544917,2.103919699,0.106639539
2.403148635,2.435102754,1.80815326,0.173216527
2.841340788,2.714188372,1.347032511,0.207217602
2.832134997,2.515762701,1.20383703,0.214988499
1.901163547,2.586278158,2.459200189,0.088184064
1.062425348,1.413364268,2.933679783,0.175886123
2.092480841,1.060979288,2.02420494,0.181834801
2.252259992,2.537881869,1.602371684,0.189159921
2.397985914,1.671644343,2.552760627,0.162487558
1.023451876,1.083311622,1.725490235,0.319958292
2.12921854,2.41855951,2.393590407,0.11562104
2.402804338,1.010582026,2.683472502,0.152945623
1.9411025,1.957018632,1.760687007,0.210716202
1.064046325,1.616086916,1.727196834,0.259098874
1.230441877,2.629107351,1.398574454,0.164743958
1.730815116,2.812507753,1.996623717,0.095892994
1.261384406,1.303440745,1.933340332,0.263812144
2.250613903,1.592736053,2.962034102,0.15031523
1.78664565,1.51083507,2.140091275,0.20855094
2.492432149,1.632714486,2.339318797,0.170813084
1.41075607,1.617339406,2.193538926,0.20374874
2.173613759,1.298274598,1.061058975,0.167626173
1.061271329,2.656698853,2.069317094,0.064114633
1.275388495,1.866329983,2.387117936,0.150043647
1.336423966,1.403791935,2.757938275,0.187915994
2.650208654,1.599833264,1.580472929,0.180523498
2.291327788,2.550293113,2.474104173,0.10314239
2.077478641,1.049303355,1.940025968,0.182014044
1.290108478,1.023178202,2.063406193,0.259880366
1.647833585,1.421336327,1.313053004,0.269566702
1.462927902,2.929964235,2.472901355,0.043299613
2.443128004,2.485298655,1.2426717,0.233725983
2.912132214,2.590020706,1.752820649,0.171122507
2.169950092,2.878414612,1.655384282,0.15101727
1.069668755,1.181198441,1.136421763,0.367732396
1.742578537,2.994859564,1.136975895,0.223659306
1.373118517,2.345997245,1.239173469,0.254935971
1.455839068,2.840574044,1.541368957,0.130887797
1.000870528,2.085327773,2.664367728,0.085722484
1.711949696,2.572596072,1.275025209,0.232408291
1.210098939,2.444117045,2.501730982,0.067496266
1.58374673,2.656982238,2.233686258,0.08345795
1.749156905,1.768517016,2.765720667,0.146290046
2.265334106,2.777132378,1.319707973,0.216245548
2.165429433,1.211477406,1.888573521,0.189213517
1.602439799,2.865946998,2.838705572,0.038856132
2.061408547,2.891265954,1.439420856,0.180453454
1.559729946,1.481069653,2.415249803,0.198562925
2.645854703,2.892827665,2.628092401,0.077551146
1.078689091,2.396496863,2.378310802,0.071457655
1.370250255,2.328885589,1.704347937,0.165488835
2.82649611,2.42494028,2.711117086,0.109280907
1.815214608,1.510023017,2.200026013,0.203671451
1.8791558,2.451000927,2.802612993,0.079509108
1.713153822,2.091023639,2.128199618,0.159127885
1.826450837,1.920306236,2.397426286,0.156458203
2.640033059,1.675194223,2.014655986,0.177711653
1.841503202,2.192939988,1.244854322,0.265984375
2.617353056,1.161729159,2.340725342,0.153017105
1.237018648,1.857485572,2.451957817,0.144486899
2.062237086,2.066045873,2.15591225,0.165062536
2.8484902,2.154251429,1.436056683,0.196406391
1.675190389,1.565568794,1.908281013,0.227337871
1.691021526,2.517315664,2.554780576,0.08022675
1.750528268,1.731939963,2.209046539,0.188900892
1.375248673,2.691186515,1.287752704,0.194468118
2.672867747,2.740947929,2.678714019,0.085882262
2.3101306,1.215308609,1.397858249,0.167002174
1.304988713,1.238429583,1.352589125,0.307336827
2.401507169,2.080088156,2.447003618,0.144794912
